name,position,school,origin_school,destination_school,status,nil_value_predicted,nil_tier,is_predicted,confidence,recruiting_stars,school_tier,source
Shamar Porter,WR,,Connecticut Huskies,Connecticut Huskies,Withdrawn,387889.99,solid,True,low,0.0,3,portal
Chrishon McCray,WR,,Michigan State Spartans,Michigan State Spartans,Withdrawn,387889.99,solid,True,low,0.0,3,portal
R.J. Moss,EDGE,,South Alabama Jaguars,,Expected,387889.99,solid,True,low,0.0,3,portal
Amare Ary,WR,,West Virginia State Yellow Jackets,,Entered,387889.99,solid,True,low,0.0,3,portal
Jamari Buddin,EDGE,,Grand Valley State Lakers,,Entered,387889.99,solid,True,low,0.0,3,portal
Gavin Nelson,WR,,Monmouth Hawks,,Expected,387889.99,solid,True,low,0.0,3,portal
Carver Cheeks,WR,,Northern Colorado Bears,,Expected,387889.99,solid,True,low,0.0,3,portal
Alex DeGrieck,EDGE,,Harvard Crimson,,Entered,387889.99,solid,True,low,0.0,3,portal
Eric Weatherly,WR,,Bucknell Bison,Ball State Cardinals,Committed,387889.99,solid,True,low,0.0,3,portal
Moso'oipala Tuitele,EDGE,,New Mexico Lobos,Colorado State Rams,Committed,387889.99,solid,True,low,0.0,3,portal
Jalile Elliott,EDGE,,Barton College Bulldogs,,Entered,387889.99,solid,True,low,0.0,3,portal
Nick DeGennaro,WR,,Richmond Spiders,James Madison Dukes,Committed,387889.99,solid,True,low,0.0,3,portal
Jeffrey Weimer,WR,,Idaho State Bengals,West Virginia Mountaineers,Committed,387889.99,solid,True,low,0.0,3,portal
Nathan Gonzales,EDGE,,Indiana State Sycamores,Western Kentucky Hilltoppers,Committed,387889.99,solid,True,low,0.0,3,portal
Isaiah Scott,WR,,Wofford Terriers,,Expected,387889.99,solid,True,low,0.0,3,portal
Corri Milliner,WR,,UAB Blazers,North Texas Mean Green,Committed,387889.99,solid,True,low,0.0,3,portal
Brock Montgomery,WR,,Connecticut Huskies,Marshall Thundering Herd,Committed,387889.99,solid,True,low,0.0,3,portal
Aramoni Rhone,WR,,Arkansas-Pine Bluff Golden Lions,UTEP Miners,Committed,387889.99,solid,True,low,0.0,3,portal
Joseph Bakhole,EDGE,,Chattanooga Mocs,Appalachian State Mountaineers,Committed,387889.99,solid,True,low,0.0,3,portal
Louis Brown IV,WR,,San Diego State Aztecs,Colorado State Rams,Committed,387889.99,solid,True,low,0.0,3,portal
Ta'ir Brooks,WR,,Northern Arizona Lumberjacks,UTEP Miners,Committed,387889.99,solid,True,low,0.0,3,portal
Eugene Hilton Jr.,WR,,Wisconsin Badgers,Wisconsin Badgers,Withdrawn,387889.99,solid,True,low,0.0,3,portal
A.J. Pena,EDGE,,Rhode Island Rams,Memphis Tigers,Committed,387889.99,solid,True,low,0.0,3,portal
Jacob Psyk,EDGE,,Harvard Crimson,,Entered,387889.99,solid,True,low,0.0,3,portal
Allen Middleton,WR,,Southern Illinois Salukis,Bowling Green Falcons,Committed,387889.99,solid,True,low,0.0,3,portal
Joey Farthing,WR,,Youngstown State Penguins,Hawaii Rainbow Warriors,Committed,387889.99,solid,True,low,0.0,3,portal
Petey Tucker,WR,,Georgia State Panthers,Eastern Michigan Eagles,Committed,387889.99,solid,True,low,0.0,3,portal
Reece Larson,WR,,Appalachian State Mountaineers,FIU Golden Panthers,Committed,387889.99,solid,True,low,0.0,3,portal
Xavier Holmes,EDGE,,Maine Black Bears,James Madison Dukes,Committed,387889.99,solid,True,low,0.0,3,portal
AJ Green,EDGE,,Louisville Cardinals,Louisville Cardinals,Withdrawn,387889.99,solid,True,low,0.0,3,portal
Jaleel Johnson,EDGE,,Oklahoma State Cowboys,Oklahoma State Cowboys,Withdrawn,387889.99,solid,True,low,0.0,3,portal
Malakai Williams,EDGE,,Idaho Vandals,Boise State Broncos,Committed,387889.99,solid,True,low,0.0,3,portal
Shemar Kirk,WR,,Miami Hurricanes,Texas State Bobcats,Committed,387889.99,solid,True,low,0.0,3,portal
Tru Edwards,WR,,Louisiana Tech Bulldogs,Kentucky Wildcats,Committed,387889.99,solid,True,low,0.0,3,portal
Daniel Rickert,EDGE,,Tennessee Tech Golden Eagles,Virginia Cavaliers,Committed,387889.99,solid,True,low,0.0,3,portal
Brennan Ridley,WR,,Hampton Pirates,Bowling Green Falcons,Committed,387889.99,solid,True,low,0.0,3,portal
Matt Hoffman,EDGE,,Connecticut Huskies,Connecticut Huskies,Withdrawn,387889.99,solid,True,low,0.0,3,portal
Isaiah Myers,WR,,Charlotte 49ers,Purdue Boilermakers,Committed,387889.99,solid,True,low,0.0,3,portal
Quaron Adams,WR,,South Dakota Coyotes,California Golden Bears,Committed,387889.99,solid,True,low,0.0,3,portal
Trishstin Glass,WR,,Wake Forest Demon Deacons,Coastal Carolina Chanticleers,Committed,387889.99,solid,True,low,0.0,3,portal
Brandon Buckhaulter,WR,,UAB Blazers,Western Kentucky Hilltoppers,Committed,387889.99,solid,True,low,0.0,3,portal
Myles Jackson,EDGE,,Tulsa Golden Hurricane,,Entered,387889.99,solid,True,low,0.0,3,portal
Braeden Wisloski,WR,,Maryland Terrapins,James Madison Dukes,Committed,387889.99,solid,True,low,0.0,3,portal
Andy Jean,WR,,Florida Gators,Pittsburgh Panthers,Committed,387889.99,solid,True,low,0.0,3,portal
Jailen Ruth,EDGE,,Vanderbilt Commodores,Vanderbilt Commodores,Withdrawn,387889.99,solid,True,low,0.0,3,portal
Cameron Camper,WR,,Boise State Broncos,,Entered,387889.99,solid,True,low,0.0,3,portal
Ger-Cari Caldwell,WR,,North Carolina A&T Aggies,Memphis Tigers,Committed,387889.99,solid,True,low,0.0,3,portal
Tyler King,WR,,Wyoming Cowboys,,Entered,387889.99,solid,True,low,0.0,3,portal
Jonah Jones,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jaden Greathouse,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dylan Herman,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Andre Brown,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ryan Sims,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Kam Perry,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Tei Nacua,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kinilau Fonohema,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ephraim Asiata,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Nusi Taumoepeau,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jojo Phillips,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Takye Heath,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ayden Greene,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kila Keone,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tyler Buchner,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chanz Wiggins,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Fatu Mukuba,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Rykar Acebo,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Malik Phillips,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kahleil Jackson,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
J. Michael Sturdivant,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kyle Koch,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cade Kaiser,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Caullin Lacy,WR,Louisville,,,,380270.58,solid,True,medium,3.0,6,cfbd
Marquez Stevenson,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Eli Jones,DE,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Brooks Williams Jr.,DE,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Levi Smiley,DE,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jaedon King,WR,Louisville,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kris Willis,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
George Gumbs Jr.,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Baron Tipton,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dalton Carnes,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tyrese Hunt-Thompson,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Layne Swafford,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kamran James,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Myles Kendrick,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tymere Jackson,DE,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
L.J. Johnson Jr.,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Julius Spencer,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Skylar Lewis,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Bruno Massel IV,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Hunter Stroud,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
T.J. West,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Coy Eakin,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Haydon Wiginton,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Zavion Thomas,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Aaron Anderson,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chris Hilton Jr.,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
DeVuan Jones,WR,Louisville,,,,380270.58,solid,True,medium,3.0,6,cfbd
Emmanuel Ulinfun,WR,Louisville,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jermy Jackson Jr.,DE,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
LJ McCray,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
TJ Abrams,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jessie Primer IV,WR,Mississippi State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jaden Edgecombe,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jalen Wiggins,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dallas Wilson,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chris Lewis,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Taylor Spierto,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tyreak Sapp,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Alex Gonzalez,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chris Dawn Jr.,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Monte Harrison,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Rowan Reay,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cody Hagen,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Drew Hube,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Joey Hobbs,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Israel Hairston,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
L.J. Booker,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Luke Stuewe,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Drew Edwards,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kylen Evans,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Bryson Jones,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jordan Martin,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Beau Sparks,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
LeBron Bond,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Davion Chandler,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Terrence Guillory II,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Darrick Bledsoe III,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Matthew Tatum,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
AJ Lewis Jr.,WR,Mississippi State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Titus Bullard,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Charles Emanuel III,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
DeBraun Hampton,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ty Mims,WR,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jo'Laison Landry,DE,Texas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Hunter Summers,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tony Carter,DE,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Andre Feast,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Romel Stevens,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
TJ Starks,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chauncy Cobb,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Sanfrisco Magee,WR,Mississippi State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Gracen Harris,WR,Mississippi State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cary Rifenberick,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Erich Seager,EDGE,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Bryen Spaulding,DE,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Brody Henderson,DE,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Zachary Yang,WR,North Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cowinn Helaire,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Charlie Becker,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Camden Jordan,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jackson Wasserstrom,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Noah Nash,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kolaj Cobbins,DE,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Leyton Stone,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tristian Gentry,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Vincent Tautua,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Omar Cooper Jr.,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Orion Maile-Kaufusi,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Matt Jeffery,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Elijah Burress,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jerome Bettis Jr.,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Trey Roberts,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Reggie Frischknecht,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Vernell Brown III,WR,Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
E.J. Williams Jr.,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kai Powell,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Elijah Sarratt,WR,Indiana,,,,380270.58,solid,True,medium,3.0,6,cfbd
Curtis Murillo,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Michael Dever,WR,Texas Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Damien Shanklin,DE,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dylan Carpenter,DE,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Isaiah Mitchell,WR,Mississippi State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Siosefa Brown,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Micah Gilbert,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cameron Cobb,WR,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tim Burns Jr.,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chauncey Chidi,DE,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dominique Henry,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Brandon Winton,WR,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
JeyQuan Smith,WR,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cade Roberts,WR,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Phillip Wright III,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Gabriel Reliford,DE,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Whitaker Williams,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Alexander Kocher,DE,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Eric Brantley Jr.,DE,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Paolo Papalia,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Andrew Bjorson,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Michael Parrish,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Isaiah Stone,WR,LSU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Luke Miller,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kade Stewart,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Will Hargett,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jeffrey Strozier Jr.,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dylan Gayton,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jaquise Martin,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Arkese Parks,WR,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Michael Williams II,DE,South Florida,,,,380270.58,solid,True,medium,3.0,6,cfbd
Leo Scheidler,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Shamarius Peterkin,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
Stephon Johnson,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Anthony Gangi Jr.,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jesse Chukwu,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kelshaun Johnson,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
TK Norman,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Hunter Teichman,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Samuel Padgitt,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Koby Young,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Dylan Caddle,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Zaylen Cormier,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Josh Roberts,EDGE,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Branden Hoch,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jade Card,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
JR Wilson Jr.,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ian Tepas,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Wilson Roberts,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Lincoln Stueve,DE,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Shaun Williams,DE,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Parker Kingston,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chase Roberts,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Logan Lutui,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jett Coolman,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Devarius Mitchell,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Joseph Young,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Antwon Thomas,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Chris Reed,WR,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Antonio Jordan,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Krosse Johnson,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Walker Catsavis,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Harvey Broussard III,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Devan Williams,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Mekhi Mews,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Johnny Ryder,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jerome Myles,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chase Burton,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Blake Buntyn,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Willy Suarez,WR,Florida State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Titus Mokiao-Atimalala,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Wesley Watson,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Marquis Shoulders,WR,Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Scrap Richardson,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Xavier Southall,WR,Notre Dame,,,,380270.58,solid,True,medium,3.0,6,cfbd
Viliami Po'uha,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Chase Hanning,WR,Florida Atlantic,,,,380270.58,solid,True,medium,3.0,6,cfbd
Caleb Donaldson,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Demarcco Blanton,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ronnie Blossom,DE,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Terry Bussey,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Daylyn Upshaw,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kolby Luna,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Nana Boadi-Owusu,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Joshua Moore,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Marco Jones,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ashton Bethel-Roman,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kendall Jackson,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Braylon Isom,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Maguire Anderson,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ross Fournet,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ezavier Staples,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Teriq Mallory,WR,Florida State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Tae'Shaun Gelsey,WR,Florida State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jace Brown,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Marcus Bradley,DE,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Corey Rucker,WR,Arkansas State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Grant Karnes,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Zach Taylor,WR,Arkansas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Juju Lewis,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Eric Nelson,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kyle McNeal,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
C'Quan Jnopierre,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Donovan Giles,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Shaborne Demps,WR,Florida International,,,,380270.58,solid,True,medium,3.0,6,cfbd
Emmett Mosley V,WR,Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Christopher Eaton Jr.,DE,Sam Houston,,,,380270.58,solid,True,medium,3.0,6,cfbd
Lamason Waller III,WR,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Bodie Schoonover,DE,BYU,,,,380270.58,solid,True,medium,3.0,6,cfbd
Micahi Danzy,WR,Florida State,,,,380270.58,solid,True,medium,3.0,6,cfbd
Jackson Meehan,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Ty Boatright,WR,Texas,,,,380270.58,solid,True,medium,3.0,6,cfbd
Kyle Miller,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Brady Simmons,WR,Miami (OH),,,,380270.58,solid,True,medium,3.0,6,cfbd
Jalen Saint Paul,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Russell Weir,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Henry Pikus,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Sam M'Pemba,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
KC Concepcion,WR,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Cashius Howell,DE,Texas A&M,,,,380270.58,solid,True,medium,3.0,6,cfbd
Andrew Cohen,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Brennan Burton,WR,Miami,,,,380270.58,solid,True,medium,3.0,6,cfbd
Shane Rosenthal,WR,UCLA,,,,380270.58,solid,True,medium,3.0,6,cfbd
Keylen Adams,WR,Virginia Tech,,,,380270.58,solid,True,medium,3.0,6,cfbd
