espn_id,name,first_name,last_name,position,jersey,height,weight,class_year,team,team_id,headshot_url,profile_url
4686373,Jordan Brown,Jordan,Brown,WR,1,"5' 10""",193.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4686373.png,https://www.espn.com/college-football/player/_/id/4686373
5103836,Marshaun Brown,Marshaun,Brown,WR,9,"6' 4""",198.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5103836.png,https://www.espn.com/college-football/player/_/id/5103836
5121696,Nate Burleson II,Nate,Burleson II,WR,12,"6' 2""",166.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5121696.png,https://www.espn.com/college-football/player/_/id/5121696
5084703,Daijon Calimon,Daijon,Calimon,WR,8,"6' 2""",190.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5084703.png,https://www.espn.com/college-football/player/_/id/5084703
4695195,Jett Carpenter,Jett,Carpenter,TE,85,"6' 3""",258.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4695195.png,https://www.espn.com/college-football/player/_/id/4695195
5085378,Zach Cochnauer,Zach,Cochnauer,OL,76,"6' 5""",306.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5085378.png,https://www.espn.com/college-football/player/_/id/5085378
5296354,Drew Deese,Drew,Deese,WR,89,"6' 0""",180.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5296354.png,https://www.espn.com/college-football/player/_/id/5296354
5153512,Hadine Diaby,Hadine,Diaby,OL,56,"6' 3""",301.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5153512.png,https://www.espn.com/college-football/player/_/id/5153512
5219600,Carter Eck,Carter,Eck,TE,84,"6' 2""",245.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219600.png,https://www.espn.com/college-football/player/_/id/5219600
5121704,RJ Esmon,RJ,Esmon,OL,67,"6' 6""",303.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5121704.png,https://www.espn.com/college-football/player/_/id/5121704
5219598,Trace Estes,Trace,Estes,WR,81,"6' 4""",220.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219598.png,https://www.espn.com/college-football/player/_/id/5219598
4431997,Nathaneal Floyd,Nathaneal,Floyd,WR,0,"6' 1""",187.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4431997.png,https://www.espn.com/college-football/player/_/id/4431997
5083187,Jack Foster,Jack,Foster,OL,55,"6' 6""",298.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5083187.png,https://www.espn.com/college-football/player/_/id/5083187
5084964,Josh Grabowski,Josh,Grabowski,OL,54,"6' 3""",307.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5084964.png,https://www.espn.com/college-football/player/_/id/5084964
4869120,Ashton Hayes,Ashton,Hayes,RB,26,"6' 0""",200.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4869120.png,https://www.espn.com/college-football/player/_/id/4869120
4694468,Jace Henry,Jace,Henry,TE,11,"6' 3""",282.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4694468.png,https://www.espn.com/college-football/player/_/id/4694468
5265484,Dorian Hoze,Dorian,Hoze,RB,23,"5' 6""",205.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5265484.png,https://www.espn.com/college-football/player/_/id/5265484
5148658,Carter Jackson,Carter,Jackson,RB,4,"5' 9""",190.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5148658.png,https://www.espn.com/college-football/player/_/id/5148658
5216653,JoJo James,JoJo,James,OL,53,"6' 2""",265.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5216653.png,https://www.espn.com/college-football/player/_/id/5216653
5216313,Mason Johnson,Mason,Johnson,WR,88,"6' 0""",195.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5216313.png,https://www.espn.com/college-football/player/_/id/5216313
5205097,Carter Jones,Carter,Jones,QB,6,"6' 3""",197.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5205097.png,https://www.espn.com/college-football/player/_/id/5205097
5265178,Dominic Kelley,Dominic,Kelley,RB,22,"5' 10""",202.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5265178.png,https://www.espn.com/college-football/player/_/id/5265178
5258475,Mack Kump,Mack,Kump,WR,80,"5' 9""",183.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5258475.png,https://www.espn.com/college-football/player/_/id/5258475
5081208,Snoop Leota-Amaama,Snoop,Leota-Amaama,OL,70,"6' 4""",331.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5081208.png,https://www.espn.com/college-football/player/_/id/5081208
4702169,Dylan Lopez,Dylan,Lopez,OL,57,"6' 2""",303.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4702169.png,https://www.espn.com/college-football/player/_/id/4702169
5219596,Ethan Lowell,Ethan,Lowell,OL,58,"6' 3""",282.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219596.png,https://www.espn.com/college-football/player/_/id/5219596
4683924,Andrew Madrigal,Andrew,Madrigal,OL,78,"6' 3""",321.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4683924.png,https://www.espn.com/college-football/player/_/id/4683924
5296356,Kaden Martirano,Kaden,Martirano,QB,17,"6' 2""",214.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5296356.png,https://www.espn.com/college-football/player/_/id/5296356
4880291,Luke McEndoo,Luke,McEndoo,FB,47,"6' 0""",265.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4880291.png,https://www.espn.com/college-football/player/_/id/4880291
5157361,Tyler Miller,Tyler,Miller,OL,73,"6' 2""",302.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5157361.png,https://www.espn.com/college-football/player/_/id/5157361
5296357,Ailama Morton,Ailama,Morton,OL,79,"6' 3""",283.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5296357.png,https://www.espn.com/college-football/player/_/id/5296357
5151791,Jayden O'Rourke,Jayden,O'Rourke,TE,82,"6' 9""",262.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5151791.png,https://www.espn.com/college-football/player/_/id/5151791
4430836,Chubba Purdy,Chubba,Purdy,QB,13,"6' 1""",205.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4430836.png,https://www.espn.com/college-football/player/_/id/4430836
5156860,Caleb Ramseur,Caleb,Ramseur,RB,20,"5' 9""",205.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5156860.png,https://www.espn.com/college-football/player/_/id/5156860
5258481,Jackson Ramsey,Jackson,Ramsey,OL,64,"6' 3""",305.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5258481.png,https://www.espn.com/college-football/player/_/id/5258481
4683297,Gerick Robinson,Gerick,Robinson,WR,14,"5' 7""",178.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4683297.png,https://www.espn.com/college-football/player/_/id/4683297
4606902,Trenton Scott,Trenton,Scott,OL,52,"6' 6""",365.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4606902.png,https://www.espn.com/college-football/player/_/id/4606902
5196569,Henry Sellards,Henry,Sellards,OL,66,"6' 4""",300.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5196569.png,https://www.espn.com/college-football/player/_/id/5196569
4832820,Jakobus Seth,Jakobus,Seth,OL,72,"6' 3""",291.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4832820.png,https://www.espn.com/college-football/player/_/id/4832820
4430903,Dakota Thomas,Dakota,Thomas,WR,5,"6' 0""",212.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4430903.png,https://www.espn.com/college-football/player/_/id/4430903
5220671,Herschel Turner,Herschel,Turner,RB,2,"5' 9""",196.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5220671.png,https://www.espn.com/college-football/player/_/id/5220671
5229945,Zavien Abercrombie,Zavien,Abercrombie,CB,17,"5' 9""",166.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5229945.png,https://www.espn.com/college-football/player/_/id/5229945
4696069,Austin Ambush,Austin,Ambush,DB,25,"6' 1""",198.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4696069.png,https://www.espn.com/college-football/player/_/id/4696069
5147723,Jackson Barton,Jackson,Barton,DB,11,"5' 11""",185.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5147723.png,https://www.espn.com/college-football/player/_/id/5147723
5209142,Kameron Brown,Kameron,Brown,DE,3,"6' 2""",249.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5209142.png,https://www.espn.com/college-football/player/_/id/5209142
5197096,Nehemiah Burleson,Nehemiah,Burleson,DE,13,"6' 4""",236.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5197096.png,https://www.espn.com/college-football/player/_/id/5197096
5224459,Chris Champion,Chris,Champion,DE,29,"6' 1""",237.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5224459.png,https://www.espn.com/college-football/player/_/id/5224459
5296352,Colin Combs,Colin,Combs,LB,46,"6' 3""",225.0,Freshman,Nevada Wolf Pack,2440,,https://www.espn.com/college-football/player/_/id/5296352
4912226,Stone Combs,Stone,Combs,LB,33,"6' 1""",227.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4912226.png,https://www.espn.com/college-football/player/_/id/4912226
4694685,Sam Cook,Sam,Cook,LB,19,"6' 4""",233.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4694685.png,https://www.espn.com/college-football/player/_/id/4694685
5296353,Johnathan Correa,Johnathan,Correa,DL,80,"6' 2""",236.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5296353.png,https://www.espn.com/college-football/player/_/id/5296353
5150541,Bryce Echols,Bryce,Echols,DL,56,"6' 5""",273.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5150541.png,https://www.espn.com/college-football/player/_/id/5150541
5151787,Andoni Fesenmaier,Andoni,Fesenmaier,DL,57,"6' 3""",273.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5151787.png,https://www.espn.com/college-football/player/_/id/5151787
5236390,Mykel Ford,Mykel,Ford,DB,28,"5' 10""",168.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5236390.png,https://www.espn.com/college-football/player/_/id/5236390
5082673,Austin Harnetiaux,Austin,Harnetiaux,LB,44,"6' 2""",228.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5082673.png,https://www.espn.com/college-football/player/_/id/5082673
5265480,Jason Hemphill II,Jason,Hemphill II,DL,90,"5' 10""",325.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5265480.png,https://www.espn.com/college-football/player/_/id/5265480
5083535,Nakian Jackson,Nakian,Jackson,LB,0,"6' 1""",237.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5083535.png,https://www.espn.com/college-football/player/_/id/5083535
5255015,Isaiah Jordan,Isaiah,Jordan,DB,26,"6' 0""",200.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5255015.png,https://www.espn.com/college-football/player/_/id/5255015
5083167,Murvin Kenion III,Murvin,Kenion III,DB,5,"5' 11""",202.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5083167.png,https://www.espn.com/college-football/player/_/id/5083167
5269155,Colson Kermode,Colson,Kermode,LB,42,"6' 1""",212.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5269155.png,https://www.espn.com/college-football/player/_/id/5269155
4697670,Kasen Kinchen,Kasen,Kinchen,DB,8,"5' 9""",182.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4697670.png,https://www.espn.com/college-football/player/_/id/4697670
5219590,Dylan Labarbera,Dylan,Labarbera,DL,32,"6' 1""",248.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219590.png,https://www.espn.com/college-football/player/_/id/5219590
4433854,Nahji Logan,Nahji,Logan,LB,7,"6' 3""",228.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4433854.png,https://www.espn.com/college-football/player/_/id/4433854
5156346,Jack MacKinnon,Jack,MacKinnon,LB,9,"6' 4""",239.0,Sophomore,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5156346.png,https://www.espn.com/college-football/player/_/id/5156346
4917327,Jonathan Maldonado,Jonathan,Maldonado,DE,9,"6' 6""",233.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4917327.png,https://www.espn.com/college-football/player/_/id/4917327
4876498,Hayden McDonald,Hayden,McDonald,DB,22,"5' 8""",177.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4876498.png,https://www.espn.com/college-football/player/_/id/4876498
4875882,AJ Odums,AJ,Odums,CB,1,"5' 10""",178.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/4875882.png,https://www.espn.com/college-football/player/_/id/4875882
5219603,David Paine Jr.,David,Paine Jr.,DL,98,"6' 1""",273.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219603.png,https://www.espn.com/college-football/player/_/id/5219603
5222642,Keegan Perea,Keegan,Perea,DE,88,"6' 1""",255.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5222642.png,https://www.espn.com/college-football/player/_/id/5222642
5221349,Isaiah Reed,Isaiah,Reed,LB,36,"6' 1""",218.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5221349.png,https://www.espn.com/college-football/player/_/id/5221349
5084728,Edward Rhambo,Edward,Rhambo,DB,4,"6' 1""",191.0,Junior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5084728.png,https://www.espn.com/college-football/player/_/id/5084728
5219593,Nelson Ropati,Nelson,Ropati,DL,43,"6' 3""",291.0,Senior,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5219593.png,https://www.espn.com/college-football/player/_/id/5219593
5215324,Jake Silverman,Jake,Silverman,LB,16,"6' 0""",215.0,Freshman,Nevada Wolf Pack,2440,https://a.espncdn.com/i/headshots/college-football/players/full/5215324.png,https://www.espn.com/college-football/player/_/id/5215324
