player_name,position,school,conference,custom_nil_value,nil_tier,valuation_confidence,performance_value,market_value,potential_value,passing_yards,passing_tds,rushing_yards,rushing_tds,receiving_yards,receiving_tds,tackles,sacks,interceptions,recruiting_stars,national_rank
Sawyer Deerman,WR,Murray State,MVFC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3,1610.0
Brady Boyd,WR,Utah State,Mountain West,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,10.0,0.0,743.0,8.0,0.0,0.0,0.0,3,613.0
Bradley Weaver,DL,Rutgers,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2.5,0.0,3,2155.0
Trey Leckner,TE,Washington State,Pac-12,70000,moderate,low,50000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,174.0,3.0,1.0,0.0,0.0,3,1213.0
Jaylin Hicks,DL,Minnesota,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,1167.0
Braden Pegan,WR,Utah State,Mountain West,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,11.0,1.0,925.0,5.0,0.0,0.0,0.0,3,677.0
Breeon Ishmail,DE,Purdue,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,0.0,3,1110.0
Charles House III,DL,Tennessee,SEC,70000,moderate,low,35000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0,9999.0
Jalen Jones,WR,Alabama State,SWAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,10.0,0.0,1119.0,9.0,1.0,0.0,0.0,3,1682.0
James Thompson Jr.,DL,Illinois,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,0.0,3,1310.0
Terrence Lewis,WR,North Texas,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,184.0,3.0,0.0,0.0,0.0,3,1708.0
Bryson Goodwin,WR,Temple,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1895.0
Eric Denham,WR,Western Illinois,Big South-OVC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1981.0
Myles Montgomery,RB,UCF,Big 12,70000,moderate,low,60000.0,60000.0,10000.0,0.0,0.0,705.0,4.0,182.0,0.0,0.0,0.0,0.0,3,1031.0
Jace Wilson,WR,Sacramento State,Big Sky,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,0.0,0.0,3,852.0
Scottie Alexander,WR,UT Martin,Big South-OVC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,38.0,0.0,284.0,1.0,2.0,0.0,0.0,3,1325.0
Malachi Thomas,TE,Pittsburgh,ACC,70000,moderate,low,50000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,192.0,2.0,1.0,0.0,0.0,3,1099.0
Malachi Taylor,WR,The Citadel,Southern,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,3,2463.0
Malachi Riley,WR,San José State,Mountain West,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3,613.0
Josh Schell,DL,Tennessee,SEC,70000,moderate,low,35000.0,70000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Josh Richards,WR,Arkansas-Pine Bluff,SWAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3,1437.0
Devin Downing,WR,Southern Utah,UAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,3,2103.0
Larry Stephens,WR,Indiana State,MVFC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,87.0,1.0,0.0,0.0,0.0,3,1654.0
Xavier Bowman,WR,Cornell,Ivy,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,3,2095.0
Josh Evans,WR,Bethune-Cookman,SWAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,3,1929.0
Eric Slater,WR,Howard,MEAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,48.0,1.0,0.0,0.0,0.0,3,2440.0
Myles Walker,WR,Akron,Mid-American,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,7.0,0.0,209.0,0.0,0.0,0.0,0.0,3,2406.0
Eric Holley,WR,Toledo,Mid-American,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,186.0,1.0,0.0,0.0,0.0,3,1895.0
Jalen Logan-Redding,DL,Minnesota,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5,0.0,3,714.0
Jaylin Terzado,WR,Western Carolina,Southern,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,16.0,0.0,168.0,1.0,0.0,0.0,0.0,3,2024.0
Shawn Miller,WR,New Mexico,Mountain West,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,199.0,1.0,0.0,0.0,0.0,3,709.0
Nolan Ulm,WR,Eastern Washington,Big Sky,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,264.0,1.0,0.0,0.0,0.0,3,2819.0
Zackary Drawdy,WR,Indiana State,MVFC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,3,1386.0
Trevon West,WR,Tarleton State,UAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,749.0,5.0,2.0,0.0,0.0,3,671.0
Shamar Garrett,WR,Utah Tech,UAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,-2.0,0.0,147.0,0.0,0.0,0.0,0.0,3,2058.0
Justin Joly,TE,NC State,ACC,70000,moderate,low,50000.0,70000.0,0.0,0.0,0.0,0.0,0.0,489.0,7.0,2.0,0.0,0.0,0,9999.0
Shaun Nicholas,WR,Tulane,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,2020.0
Chase Smith,PK,Iowa State,Big 12,70000,moderate,low,15000.0,19500.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,278.0
Chase Simmons,TE,Syracuse,ACC,70000,moderate,low,50000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.5,0.0,3,2085.0
Zhaiel Smith,WR,New Mexico,Mountain West,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,-2.0,0.0,112.0,0.0,0.0,0.0,0.0,3,2512.0
CJ Nelson,WR,Eastern Illinois,Big South-OVC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,7.0,0.0,393.0,3.0,0.0,0.0,0.0,3,774.0
Chase Hendricks,WR,Ohio,Mid-American,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,1.0,0.0,1037.0,7.0,0.0,0.0,0.0,3,1111.0
Aaron Turner,WR,Rice,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,259.0,3.0,398.0,4.0,1.0,0.0,0.0,3,1483.0
Payton Matthews,WR,Rice,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,3,2272.0
Aveion Chenault,WR,Western Michigan,Mid-American,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,35.0,0.0,277.0,2.0,0.0,0.0,0.0,3,1238.0
Sidney Stewart,DL,Maryland,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,3,1448.0
Jadyn Robinson,WR,Delaware State,MEAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.0,3,1309.0
Hudson Cedarland,TE,Washington State,Pac-12,70000,moderate,low,50000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,3,1316.0
Xavier Irvin,WR,Temple,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,1.0,0.0,85.0,1.0,0.0,0.0,0.0,3,1211.0
Zaire Angoy,DL,Rutgers,Big Ten,70000,moderate,low,35000.0,59500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3,1344.0
Eamonn Dennis,WR,Ohio,Mid-American,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,3,471.0
Justin Holmes,TE,Pittsburgh,ACC,70000,moderate,low,50000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,301.0,4.0,0.0,0.0,0.0,3,1670.0
Jayden Parrish,LB,Florida State,ACC,70000,moderate,low,37500.0,60000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,700.0
Jayden McGowan,WR,Charlotte,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3,789.0
Jackson Voth,WR,Drake,Pioneer,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,536.0,4.0,0.0,0.0,0.0,3,2491.0
Dylan Tapley,WR,San Diego,Pioneer,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,121.0,1.0,0.0,0.0,0.0,3,540.0
AJ Johnson,WR,UAB,American Athletic,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3,1157.0
AJ Jayroe,WR,Weber State,Big Sky,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,55.0,1.0,0.0,0.0,0.0,3,1638.0
Shawn Hardy,WR,UT Martin,Big South-OVC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,0.0,3,756.0
Zyion Claville,WR,Texas Southern,SWAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3,1322.0
Dylan Vickerson,WR,Alabama State,SWAC,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,26.0,0.0,59.0,0.0,0.0,0.0,0.0,3,1227.0
Chase Wilson,WR,New Hampshire,CAA,70000,moderate,low,75000.0,60000.0,10000.0,0.0,0.0,0.0,0.0,704.0,5.0,0.0,0.0,0.0,3,2764.0
Isaiah Jones,LB,Indiana,Big Ten,69000,moderate,low,37500.0,63750.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,7.0,1.0,2,3597.0
Nigel Williams,DB,Louisville,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,1487.0
Tayvion Beasley,CB,BYU,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3,796.0
Daniel James,CB,Cincinnati,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3,522.0
Keshawn Williams,DB,Michigan State,Big Ten,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,1634.0
Keshawn Davila,DB,Arkansas,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,9999.0
TJ Green,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,3,1261.0
Jonathan Kabeya,CB,BYU,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3,1365.0
Cortez Braham,WR,Memphis,American Athletic,68000,moderate,low,75000.0,67500.0,0.0,0.0,0.0,0.0,0.0,889.0,8.0,0.0,0.0,0.0,0,9999.0
Jerron Blackwell,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,1803.0
Myles Turpin,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,3,1560.0
CJ Crite,DB,Cincinnati,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,959.0
Christian Pritchett,DB,Georgia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,1421.0
Malcolm Bell,DB,Michigan State,Big Ten,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,3,2129.0
Josh Patterson,DB,Iowa State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,3,992.0
Patrick Williams,CB,Cincinnati,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1033.0
Devin Cook,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3,1438.0
Matthew Jung,S,Wisconsin,Big Ten,68000,moderate,low,40000.0,68000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0,9999.0
KP Price,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,2.0,3,1286.0
Draden Fullbright,CB,Oklahoma State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,971.0
Zamari Stevenson,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,3,948.0
Cameron Smith,PK,Oregon State,Pac-12,68000,moderate,low,15000.0,18000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,367.0
Cameron Sidney,DB,California,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,1.0,1.0,3,948.0
Dante Lovett,CB,Virginia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3,880.0
Isaiah Brown-Murray,CB,Virginia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,1.0,3,1535.0
LaDainian Fields,CB,Oklahoma State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,2.0,3,982.0
D'Angelo Hutchinson,DB,Louisville,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,1.0,3,1229.0
Savion Riley,DB,Georgia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3,1254.0
Wrook Brown,DB,Houston,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,2.5,2.0,3,2419.0
Joseph Smith,CB,Arizona State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,867.0
Alvin Williamson Jr.,DB,Houston,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1461.0
Eric Fletcher,CB,Oklahoma State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,3,994.0
Myles Norwood,DB,South Carolina,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,9999.0
Gil Jackson,CB,TCU,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,1309.0
C.J. Smith,WR,Memphis,American Athletic,68000,moderate,low,75000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9999.0
Landan Callahan,CB,Duke,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3,821.0
Koredell Bartley,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3,1224.0
Brandon Nicholson,CB,Stanford,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,2.0,3,849.0
Gerald Kilgore,DB,South Carolina,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,0,9999.0
George Mullins,DB,Michigan State,Big Ten,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1209.0
Isaiah Farris,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,3,1526.0
Jontez Williams,DB,Iowa State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,3,1535.0
Kevon Gray,CB,Virginia,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,1080.0
Kyan McDonald,DB,Arizona State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,3,729.0
Dajon Hinton,DB,Arizona,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,971.0
Ashton McShane,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,1289.0
Ashton Hampton,DB,Texas Tech,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,771.0
Ashton Cunningham,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3,1227.0
Larry Worth,DB,Arkansas,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0,9999.0
Christian Charles,DB,Virginia,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,3,600.0
Brady Hultman,LB,Missouri,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Kimari Robinson,CB,Duke,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,3,988.0
Braylon Johnson,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.5,0.0,3,1037.0
Malik Esquerra,DB,Texas Tech,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3,565.0
Moussa Kane,CB,Duke,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,2.0,3,920.0
Malik Spencer,DB,Michigan State,Big Ten,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,2.0,1.0,3,635.0
Tristan Dunn,DB,California,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3,443.0
Brice Pollock,DB,Texas Tech,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,5.0,3,469.0
Tony-Louis Nkuba,DB,Arizona State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,3,590.0
Lardarius Webb Jr.,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,0.0,3,1344.0
Javion Butts,DB,North Carolina,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3,815.0
Marcus Upton,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,3,778.0
Max Tucker,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.0,3,1998.0
Nicholas Rinaldi,LB,Vanderbilt,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,3.5,0.0,0,9999.0
Nevaeh Sanders,LB,Mississippi State,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0,9999.0
Dontae Balfour,DB,Texas Tech,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3,449.0
Judge Collier,DB,South Carolina,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0,9999.0
Kenneth Harris,CB,Oklahoma State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,3,1844.0
Austin Alexander,DB,Kansas,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,3,477.0
Logan Wilson,CB,Cincinnati,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,3,949.0
Javan Robinson,DB,Arizona State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,3,1254.0
TJ Holmes,WR,Memphis,American Athletic,68000,moderate,low,75000.0,67500.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,9999.0
Kaleb Cost,DB,North Carolina,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,1.0,3,768.0
Kaleb Lanier,CB,Duke,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,1157.0
LaKendrick James,LB,Mississippi State,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0,9999.0
Montana Warren,DB,Arizona State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,3,1037.0
Ja'Bryis Stewart,LB,Mississippi State,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,9999.0
Khijohnn Cummings-Coleman,DB,Iowa State,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3,1434.0
Chandler Rivers,CB,Duke,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,2.0,3,776.0
Montrell Chapman,LB,Mississippi State,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,9999.0
Genesis Smith,DB,Arizona,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,1.0,3,512.0
Thomas Williams,CB,Virginia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,3,956.0
Marcus McKenzie,CB,BYU,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,899.0
Shakur Smalls,DB,Arkansas,SEC,68000,moderate,low,45000.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0,9999.0
Ade Willie,DB,Michigan State,Big Ten,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,3,796.0
Gavin Hunter,DB,Arizona,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,3,1121.0
Gavin Gibson,DB,North Carolina,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,3,994.0
Davaughn Patterson,DB,Wake Forest,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,3,1225.0
Syair Torrence,DB,Boston College,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3,1045.0
Clayton Powell-Lee,DB,Georgia Tech,ACC,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,3,1083.0
Tevin Williams III,CB,Baylor,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3,422.0
Blake Thompson,DB,Houston,Big 12,68000,moderate,low,45000.0,58500.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,3,1106.0
Triston Newson,LB,Missouri,SEC,68000,moderate,low,37500.0,67500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.5,0.0,0,9999.0
